id,name,content
1228,处理禁止乱挂物品,2020年9月1日上午10点20分***网格员***在巡查时发现小区内外围时居民在公共区域***乱扯绳晾晒被褥，严重影响小区形象，找到居民后说是稍微晾晾一会就收起来了。
1229,联系村民将路边深坑填平,2020年9月9日，***第二网格员***在巡查时发现公路旁边有个大深坑，不仅影响了村容村貌，更严重的是如果有行人经过时不注意很可能会掉下去，存在安全隐患。
1230,地下室清理杂物，保持通道畅通,9月9日7点30分组织人员对小区内的地下室乱放的纸箱进行清理，保持地下室通道通畅。
1231,公路下陷,9月6日***村网格内主街东首向南侧30米处有一段150米左右的公路出现下陷情况
1232,***南区垃圾堆积,2020年9月3日上午8时27分，***网格员***，巡查至***南区潮品童装店门口时，发现垃圾堆积未清理，非常影响街面整洁，影响市容市貌。
1233,村内**路路口一辆车乱停乱放,巡查中**村**路路口有一辆面包车乱停乱放，**路口视线较差，容易发生交通安全隐患，告知车主及时将车辆开到停车区。
1234,弱电检查室门未关,2020年9月8日上午9时，***社区第一网格员**在巡查至***舜城6号楼二单元时，发现楼道内弱电线门开启，防火门上明确贴有标签，常闭式防火门，请保持关闭状态。但是门是打开的，一拉能拉开。防火门正处于楼道门口，来往居民较多，无法避免会有居民打开对门造成损坏，其次为了防止有居民在门后隐蔽的空间内乱堆乱放，再者门缝较宽，小孩子经过时容易不小心夹到手。
1235,菜杆乱堆,韩*村第一网格员**查过程中发*村民*路边乱堆菜杆，严重影响周围环境，联系相关人员进行清理
1236,直饮机,在***社区***九号网格内日常巡查中网格员发现70号楼南侧的净水器居民在打完水后未及时将净水器门及时关闭，如果净水器门长时间不及时关闭的话，尘土或者杂物将会进入到接水口表面，影响居民饮用。
1237,杂物堆砌严重影响小区环境,2020年12月1日下午4时52分左右，***社区第五网格网格员，日常巡查49号楼时，发现居民将杂物堆砌在楼道门口，严重影响了小区环境
1238,张贴小广告,9月7日上午网格员***，***进行创城巡查时发现***33号楼车库门上张贴有防水材料广告，影响小区环境
1239,店外乱摆放,网格员在影城巡查时，在一商铺发现有乱摆放问题，及时与店铺沟通，进行处理。
1240,土路边化肥袋子，影响市容市貌,网格内日常巡查时发现村后土路边有大量的化肥袋子，影响市容市貌的同时还会污染环境，我立即上报网格长，请网格长***排专人进行清理。
1241,电线安全,2020.12.01是下午1时，巡查至村东施工处，发现一处电线低矮，被商砼车挂住
1242,缺失井盖,在***路和***路巡查中，发现井盖缺失。
1243,城乡治理,公共绿地养兔子
1244,车辆乱停,2020年9月9日下午，我巡查到大棚路上，发现有车辆乱停乱放行为，时间长了会引起交通阻塞，也易发刮擦事故，需及早处理。
1245,水管破裂,在网格巡查中发现***路与***路交叉路口以南路***管破裂，造成大量水流到人行道及公路上，天气寒冷容易结冰，车辆及行人行到此处易出现打滑，存在交通安全隐患。
1246,信息采集,2020年9月8号，上午9点，***小区第一网格员***在区域入户进行户籍信息采集工作。
1247,修剪公园草坪,2020年9月10日上午9点，***街道***社区1号网格员***协同ab岗搭档2号网格员***在***公园巡查时，发现公园内的绿色草坪长得太高，已经长出了绿化隔离带，居民在公园游玩时很容易绊倒摔伤。
1248,***家门口有包装袋成堆,2020年9月9日9点左右，***村网格员***在巡查街道时发现，***家门口有包装袋成堆影响环境。
1249,乱堆物堆料,巡查时发现乱堆物堆料，影响村容。
1250,9号楼二单元楼前断枝,2020年9月9日下午13点58分左右，***社区第二网格网格员，走访巡查至***9号楼二单元时，发现楼前绿化带内有大量断枝未及时清理，破坏了小区环境，影响市容市貌。
1251,乱挂物品，,2020年9月7号下午1:30，利一路***村***在路边乱晒窗帘和被子。
1252,外力不洁,与物业携手共同创城，清理卫生死角
1253,对银座辖区井盖及绿化带内杂草丛生整改创城助力,2020年9月1日上午9:03分，***八号网格员***、九号网格员***在***日常巡查时发现喜家德虾仁水饺南侧主干道路面有井盖破损严重且已不具备正常排水功能，临时被一堆乱石头覆盖，其东侧停车场路边杂草丛生，十分影响市容市貌。网格员考虑到正值创建全国文明城市关键时期，立即联系***物业负责人，向负责人讲明创文明城的重要性，负责人表示会积极整改，安排专人配合做好创城相关修复整改工作，9月2日下午14:10分，网格员再次前往核查，井盖及杂草问题已处理完毕。
1254,督促快餐店办健康证,2020年9月3日上午九点半，***，一号网格员***协同AB岗搭档，二号网格员***在日常巡查时发现***快餐店健康证马上到期，到期后影响快餐店正常营业，网格员及时督促店员一起去办理健康证。|，
1255,楼道内堆放杂物,2020年9月4日上午8时15分左右，***第十二网格网格员在巡查至***33号楼3单元时，发现楼道内堆放着大量杂物，严重影响小区整体形象和创建文明城市。
1256,柴草堆放,9月7号下午3点30分左右，***第一网格网格员***，巡查走访至村南东西大街时，看到路边堆放一些柴草，最近村里人居环境进行整治，大街小巷禁止堆放柴草杂物
1257,日常巡查小区情况,日常巡查小区情况
1258,西水村民门前有木板,2020.09.3日下午3点在日常转看村胡同时，发现有一户村民门前有木板和塑料一大堆，很影响村环境卫生。
1259,108号楼二单元南边乱堆物堆料,2020年9月9号上午，*xx社区***网格员1，在xx社区***网格内日常巡查过程中发现，本网格内108号楼一单元南边乱堆物堆料，居民反映风大时水泥灰吹的到处是，影响小区环境卫生环境，网格员协调物业找到施工人员将乱堆的物料运走。
1260,因水管漏水，居民地下室被淹,2020年9月9日上午，xx社区网格员接到居民反应，4号楼1单元***的地下室水管漏水，地下室被淹。网格员立即电话通知施工队关闭水管总闸门，并马上赶到4号楼查看，发现是因为施工队把水管线割断后没有打盲板，用胶皮塞上，供水一送水，把胶皮顶开，就漏水了。了解清楚漏水原因后，施工队马上安排人员打上盲板，并帮着居民清理干净地下室的水。
1261,占用消防通道。,2020年9月10号上午，星期4。***街道办事处***，***社区，第三网格员，9.00巡逻排查时发现一辆私家车占用消防通道。有什么情况来没法处理。我们网格员及时找到车主。和车主说明消防通道不能占用。车主及时把车移走。
1262,路面晒粮,9.1日上午网格内巡查，我走在一个中心街上看到有麦子晾晒现象，存在安全隐患，影响交通。极力劝阻。
1263,在银座辖区内的queenievvs排查是否有出入东营市人员，并做好记录,***网格员接上级通知，针对新型冠状病毒感染的肺炎疫情防控工作针对银座是否有出入东营市的商铺进行排查，在queenievvs询问是否出入***并做好记录，确保不漏一户。
1264,门前卫生,2020年9月9日上午9点20分***村网格员在网格内巡查时发现，村东边第一根胡同向北第五位住户的门前有一地垃圾，影响村容村貌。
1265,张贴小广告,2020年9月8号上午9点39分，***网格员***在日常巡查时，发现***路与***路拐角西侧路灯杆上张贴小广告未及时清理。
1266,街面秩序,2020年9月2日7时左右，**镇***村第二网格网格员***，在网格内巡查到村南街时发现，路旁堆放着许多绿色垃圾，影响正常交通秩序，需及时处理。
1267,安全隐患,小餐馆安全隐患
1268,私自拉线电动三轮车充电,祥***小区23号楼1单元***门口西私自拉线电动三轮车充电存在安全隐患。
1269,**村**路住户门口有杂草,2020年9月2日，***网格员***巡查至**村**路时，发现住户门口有杂草，影响村容村貌。
1270,发现年久失修老房子存在安全隐患，经与房主多次沟通后已拆除,2020年9月3日傍晚，网格员***在网格内巡查时发现***家的老房年久失修，不但影响村容村貌且存在安全隐患隐患
1271,乱搭乱晒乱晾,***小区有乱搭乱晒乱晾现象，影响市容市貌
1272,施工人员恢复被破坏路面,2020年9月10日******社区***网格员***在小区网格内巡查，发现12楼西侧有被施工人员施工时破损的路面。
1273,65号102乱堆乱放,2020年9月9日上午11点30分，***社区第九网格员***，巡查到***，发现有大量垃圾堆放。影响小区环境。
1274,帮2－3－902拿菜,今天巡查时接到***电话，说早上买的菜放在车棚的电动车里忘记拿回家。自己和家人因为有事已经出门。怕菜放在电动车里一天晒坏了。让我帮忙把菜给他放到门卫。
1275,路面晒小麦,2020年9月5日上午10点左右，***村第三网格员***巡查时在村东头发现，路边晒小麦，存在交通安全隐患。
