id,name,content,label
3898,乱堆乱放树枝,2020年9月1号上午9点15分、***网格员***，在日常巡逻中发现、村里72号大门外坐着一大堆树枝、影响了居民环境也影响了市容，我及时找到了户主、已清理干净,1
3899,鞭炮皮垃圾,9.10日，上午8点30分，***网格员***，在小区巡查，29号楼1单元绿化带附近存在燃放的鞭炮皮未清理。已联系保洁人员及时打扫。,3
3900,网格内巡查劝导街面游商及时离开,网格内巡查***路时发现位于***公司门侧路边街面游商占路经营摆摊，影响市容市貌环境安全，立即前去劝导，告知无证经营占路摆摊是违法行为，希望尽快离开。,15
3901,商店排查,商店排查消除安全隐患,0
3902,***旧货市场南旧窗扇清扫,上午10时，***第二网格网格员在旧货市场南发现有商户丢掉的玻璃窗扇，破碎玻璃已散落一地，对经过行人危险性大。网格员及时联系物业进行回收。,10
3903,乱堆乱晒,***月六号上午巡查中发现***路的一段小路上晒满了杂草，面积过大严重影响了过往车辆和行人的通行，也存在安全隐患,1
3904,发现村民把干树桩存放在路边，影响村容村貌,巡查时发现，村民把干树桩存放在路边，影响村容村貌,0
3905,修理汉森药店门口瓷砖,2020年9月1日下午2点15分，***第十一网格网格员***网格巡查时发现***商铺***药店门口的瓷砖水泥脱落，瓷砖松动，来药店的老人告诉我因为腿脚不利索，上台阶时曾经多次将瓷砖碰下，希望相关部门可以对此进行修理。,0
3906,村民门口外乱堆放着杂物,2020\/9\/9上午9点左右，***村网格员***在外面巡查过程中，发现位于***路南街巷子口里，村民门口外有一堆杂物乱堆着未处理及时影响村容村貌。,1
3907,清理垃圾,村民在门口乱堆放杂物垃圾。,3
3908,***村，街上柴草清理,太**村，9月8**村巡查走访时**村委会东**村民***x和妻子在房屋外晾晒了好多棒子**村书记跟我说去***x和家跟他说说让他媳妇把街上那棒子秸弄家去，我说好于是我**村民家跟他说现在每天都督促环境卫生你还把棒子秸晒街上，又正好**村委会检查卫生的能看不见吗？快点把棒子秸弄来家晒吧。,1
3909,充值燃气,巡查发中，接村民***求助，称自家燃气无法正常使用，疑似旁余量不足，需要充值燃气。,0
3910,小区居民在楼下随意停车占道。,小区居民在楼下随意停车占道。,2
3911,党员会,党员活动日,0
3912,修剪绿化树,2020年9月7日上午，安里网格员***在网格内日常巡查至***家时，发现他家墙边绿化树修剪的树枝没有及时清理，扔在道路上破坏环境，影响村容村貌。,0
3913,车辆乱停,2021年2月1日15时20分左右，***街道***社区第八网格网格员日常巡查至***36B二单元时，发现有居民将车辆停放在单元门旁，妨碍其他车辆出入，易发生车辆剐蹭。,2
3914,乱停车,9月11日上午9点左右，我在巡查网格时发现，在xx小区东门外主通道上停放了一辆皮卡车，占用了消防通道，同时也影响了居民的正常通行。,7
3915,车辆剐蹭,2020年9月8日下午3时，***网格员***正在网格中巡查，接到313号楼1单元***的电话，***非常着急让网格员到***路路口，我急急忙忙赶到，了解情况，***开车在左拐的时候与直行的一辆车剐蹭，对方很激动一直说自己是直行，说话也很冲，还叫了几个人来，影响很不好。我赶紧上前劝阻，让对方冷静下来，先不要着急，都有保险，先处理问题是关键，，经过将近30分钟的劝阻，双方都冷静下来，协商处理车辆维修问题。经过协商上报保险公司，由保险公司定损维修车辆，过往居民都称赞网格员及时协助控制调解这次纠纷，两车主也都心平气和的离开，避免了一次吵架事件,0
3916,2号楼1单元5楼声控灯接线盒破损,2020年9月10号下午14点12分左右，***社区第四网格网格员在巡查网格过程中发现乐园北区2号楼一单元5楼楼道声控灯接线盒破损，电线露在外面，极容易引发触电危险，存在极大的安全隐患，而且显得极其不美观，不符合精神文明城市的创建要求，不利于精神文明城市的创建。,0
3917,电力设施安全,九月八号上午九点多巡查时发现了一辆买树的车因为拉的树太高拐弯时把村十字路口的通往***家的网线拉断了，急需处理,11
3918,路边垃圾,公路边生活垃圾和施工遗落垃圾,5
3919,晒麦子,2020年9月7日14:30分左右，***镇***村第一网格网格员***巡查至村北东西大街时，发现有人在公路上晒麦子，影响村容村貌，破坏环境卫生，不利于环境整治。,0
3920,柴草,9月2号上午八点，***第一网格网格员***在村巡查时发现有在门口堆放柴草杂物的现象，找到当事人劝其清理干净,0
3921,***广场绿化浇水,《***广场绿化植被需要浇水》2020年9月9号下午1.50分，***街道办事处***社区六网格员打卡上班。******广场刚种上绿化植被，如不及时浇水就会干枯。网格员上报社区协调物业及时浇水。,0
3922,***屋后垃圾未入桶,2020年9月3日上午八点半左右，***辛*村容村貌。,0
3923,自来水管道破裂,在巡查过程中发现，村内的自动饮水机出现了故障影响了周围村民的正常生活，在了解情况，及时报告给网格长，网格长联系了专门的维修人员前来维修。,20
3924,***泽盐化员工安全意识淡薄,***员工安全意识淡薄，工作期间不带安全帽上岗，已整改完毕,0
3925,乱挂物品,今天上午9点值左右在网格内巡查，发现有一居民把被褥晒在了路边，在路边晒被褥非常影响市容市貌，过往的车辆排出的危气对皮肤很不好，介于这种情况急需找到居民。,6
3926,疫情排查,9月10日9点27分***区西大门店铺排查有无境外进入人员。,0
3927,施工沙石料长期堆放，影响居民出行,在***市***区，***街道***社区，***小区巡查时，发现42号楼南侧花砖地面堆放的沙石料，放置了很长时间未使用，影响小区居民出行。,0
3928,道路排查,今天是2020年9月11日下午2点10分**区**镇*村第二网格员**在巡查时发现***村西北片**家门前有大量柴草堆放严重影响了街面容貌，我就找到村民**让他把柴草弄回家，他听后便立刻打扫干净,1
3929,村名羊草路面乱堆,巡查中发现村民家晒的羊草都堆路面上，不好过车，把整个路面都堆满了，和村民商量尽快处理，留出过车，过人的路来，不能妨碍正常通行啊。,1
3930,晒玉米芯,2020年12月1日，***第二网格网格员***走访至***第二网格第132号时，发现路边晒有玉米芯，影响村容,1
3931,五号楼西侧井盖打开，气味难闻,2020年9月7日下午2点08分左右，***街道迎宾***格***巡查至经典乐都5号楼时，发现西侧的污水井盖打开，气味难闻，居民反应强烈。,0
3932,下水道盖板破损存在安全隐患,2020年12月2日上午，网格员**巡查到基础网格五区，七*路与共青*路以南，发*路面一处下水道盖板破损。附近住户反映有人从这个地方绊倒过，存在一定的安全隐患，希望尽快进行整改。,19
3933,垃圾未清理,2020年12月1日下午13时左右，***村网格员***在巡查***村时，发现***村中间路口处垃圾桶附近垃圾未清理影响环境,5
3934,清理房前屋后垃圾,村内巡查时发现村民家屋前有大量垃圾严重影响村内卫生影响村容村貌于是我立即联系保洁人员进行了清理。,3
3935,巡查时发现闭路线断落，存在安全隐患,巡查时发现闭路线断落，存在安全隐患,0
3936,***水表盖板安全隐患,2021年2月1号上午***村网格员***，今天在日常走访查看村情时发现村民***的水表水泥盖板没有了，这几天天气预报降温若不及时维修很容易冻坏水管，还有就是村民夜间出行也存在一定的交通安全隐患。,20
3937,小*路面破损,2020年9月2号下午3点52分，**社区***网格员**查时发现***东门进门门口****路路面瓷砖破损，破碎的石子散落四周，发现此情况后，网格员**上报社区，后社区协调物业，物业现已派人进行维修。,0
3938,***金融中心路面安全隐患,路口路面破损，需及时修补,21
3939,乱挂物品,2020年9月9日下午五点半左右，***村第一网格员***进行日常网格巡查时，发现在***村广场处有人拴绳子晒被子，影响村容村貌。,6
3940,旱厕维修,2020.9.4在***村，贫困户家中旱厕损坏，维修人员上门修理,0
3941,***网格员***，巡查小区时发现15号楼二单元楼道内有乱贴小广告现象。,***网格员***，巡查小区时发现，15号楼二单元楼道内有乱贴小广告现象，严重影响市容市貌。网格员发现后，立即把小广告清理干净，并通知物业保洁人员，如果发现楼道内有乱贴小广告现象，请及时清理。,0
3942,乱停乱放,2020年9月10日8点50分左右，***镇***村第二网格网格员***，走访至***村5号胡同发现车辆乱停乱放，影响市容以及村民交通安全。,2
3943,乱堆物料,花鸟市场商户乱在门口堆积货物,1
3944,居民在广场乱晒东西。,我是***社区第二网格员***，2020年9月10日，星期四，上午在小区排查，发现5号楼前面的广场居民乱晒东西。,0
3945,***车辆乱停放,2020年9月11日9时35分左右，***街道***社区第十网格员***，日常巡查至***东门西侧马路上时，发现车辆乱停放，存在一定的安全隐患。,0
3946,***乱挂衣物,2020年09月01日上午，***网格员***，在巡查时发现***6号楼1单元东边***上边晾晒衣物，影响小区居民健身活动场地，网格员通过物业联系到业主请将衣物拿回家晾晒吧，这样严重影响居民健身，业主同意配合将衣物收走。,6
